label,message
benign,sportsnetwork.com/merge/tsnform.aspx?c=sportsne
benign,youtube.com/watch?v=4WXT8zXLRcE
benign,dbpedia.org/ontology/AdultActor
benign,en.wikipedia.org/wiki/Xingu_Hill
defacement,http://www.javadoplant.com/de/component/content
benign,en.wikipedia.org/wiki/Aline_Towne
benign,chirurgiadellamano.com/macro5_a.html
defacement,http://www.negentis.com/azienda/news/223-risult
benign,youtube.com/watch?v=TOciD6WqTVI
phishing,parkplaceprojects.com
benign,en-pi.facebook.com/TheOnlyDonHere
defacement,http://codep34.fr/index.php?option=com_wrapper&
benign,maximummusicgroup.com/2011/10/congratulations-s
phishing,http://stsremodeling.com/piz9/index.html
benign,imdb.com/name/nm0000054/
benign,footballbuddies.co.uk/aanmelden.php
benign,amazon.com/My-Name-Bill-James-Woods/dp/B000ERVK
defacement,http://www.graz4u.at/de/faq/weiterefragen/225-z
benign,http://motthegioi.vn/quoc-te/mao-trach-dong-qua
benign,airlinehistory.co.uk/I%20Airlines.asp
benign,metal-archives.com/bands/Neurosis/60
benign,onf-nfb.gc.ca/eng/collection/film/?id=57756
benign,http://indianexpress.com/videos/sponsored/vid97
benign,philadelphiabuildings.org/pab/app/view_location
defacement,http://www.domusviatoris.com/index.php?option=c
benign,mainstreetrogers.com/
defacement,http://www.nissad.com/load-break-switches.html?
benign,amazon.com/s?ie=UTF8&keywords=hans%20selye&rh=n
defacement,http://football-euro.net/germaniya/75-chto-ozhi
benign,thescottrogers.com/
benign,amazon.com/Hard-Evidence-VHS-Gregory-Harrison/d
benign,menuism.com/restaurants/bay-wolf-oakland-12759
benign,facebook.com/pages/Faun-Fables/109385942413542
benign,statetheatrenj.org/
benign,https://ifttt.com/recipes/24250-camera-less-at-
benign,proturkeyhunting.com/
benign,eastbaycollegefund.org/category/event-informati
benign,businessnewstaiwan.com/
benign,tomorrowsthoughtstoday.com/
benign,thefreedictionary.com/brant+goose
benign,en.wikipedia.org/wiki/AXA
benign,en.wikipedia.org/wiki/KEXS_(AM)
defacement,http://www.northcoastpost.de/index.php?option=c
defacement,http://www.solihulltelecom.co.uk/index.html
defacement,http://www.keokukyachtclub.com/index.php?view=a
benign,answers.com/topic/sidney-howard
defacement,http://www.fineswisschocolate.ca/Create-custome
benign,imdb.com/name/nm0158138/
benign,lyndsyfonsecanude.multiply.com/
defacement,http://hetiaz.com/index.php?%2Fprelevements-soc
benign,rottentomatoes.com/m/1021186-them/
benign,jensscrubs.com/store/products/Nu_Dimension_Spor
benign,music.aol.com/artist/keyshia-cole
benign,helendell.com/
defacement,http://www.trees-partner.ch/index.php?option=co
benign,localbandnetwork.com/Bands/banddetail.cfm?BandI
benign,tinkerboys.com/
defacement,http://www.fjordager-if.dk/aktivitetskalender/d
benign,excite.com/events/concert-tickets/Of-Montreal/i
defacement,http://www.boxingnovascotia.com/administrator
defacement,http://www.sportraad-maasmechelen.be/index.php?
benign,midnightpoutine.ca/music/2006/01/review_moufett
benign,mgagnon.net/velo/Mtl-Ottawa.en.php
benign,mediafire.com/?6y9bmja8osf67mj
phishing,http://www.zwe.ro/administrator/xcl.php/3b43ed9
benign,soaps.sheknows.com/generalhospital/cast/808/Lis
benign,tjoob.com/pornstars/dino-bravo/
benign,nuty.pl/nut-key-pvg_10.htm
benign,lhe-sexo.info/company/DGSE.html
benign,wiki.answers.com/Q/What_are_pennsylvania's_majo
benign,spokeo.com/Ellen+Corbett
phishing,full-sailed-match.000webhostapp.com
benign,fodors.com/world/north-america/canada/nova-scot
defacement,http://www.javadoplant.com/es/woonplant-van-de-
benign,usatoday.com/sports/hockey/nhl/2005-12-05-ellis
benign,kansascity.about.com/od/communityinformation/a/
benign,softwareadvice.com/crm/compare/
defacement,http://bodrumdil.com/prog/207-grup-ngilizce-fiy
benign,en.wikipedia.org/wiki/Painkiller_(video_game)
benign,jewwatch.com/jew-leaders-bronfman.html
benign,lyrics007.com/Del%20The%20Funky%20Homosapien%20
benign,metrolyrics.com/mad-hatter-lyrics-stranglers.ht
phishing,http://akfjsh.com/images/?us.battle.net/login/e
benign,scribd.com/doc/33713411/univ0708
defacement,http://loukilrenard.com/sejeal.jpg
defacement,http://www.liceoparroquialsangregoriomagno.edu.
defacement,http://www.dalisport.si/index.php?option=com_co
benign,websters-online-dictionary.org/definitions/IMPE
benign,mfhn.com/lalonde/i987.asp
defacement,http://www.yzsyedu.com/Detail.aspx?typeid=2
benign,moviesplanet.com/movies/36935/mad-about-mambo/l
phishing,malgaonislamiadakhilmadrasah.edu.bd
defacement,http://www.mistyskor.is/index.php?option=com_co
benign,emergingedtech.com/2011/07/ipads-in-education-h
phishing,nezihonal.com
benign,nydailynews.com/topics/Montreal%20Canadiens
defacement,http://www.smalbro.dk/free-postcards-41-50/1255
benign,zillow.com/homedetails/3063-California-St-Oakla
benign,citymaps.tk/about/earth-map/map-of-time-zones-i
benign,currentobituary.com/BrowseObitsUser.aspx?State=
defacement,http://www.knorrtec.de/index.html
benign,artistopia.com/lloyd-banks
defacement,http://www.civelo.no/index.php?option=com_conte
benign,westernunionalumni.com/names.htm
benign,halloweencostumes.org/storybook-costumes.html
benign,porn-w.org/real-wives-interracial-gangbangs-cuc
benign,bloomingbows.com/Make_it_2_Match_Hair_Bows_s/10
benign,freebase.com/view/en/edie_mcclurg
phishing,rogeriofotografia.com.br
defacement,http://burkinasaracanarias.org/es/que-hacemos/h
benign,youtube.com/watch?v=umg9CUVhcm0
benign,morethankids.com/2009/04/dunsmuir-house-easter-
benign,traveltips.usatoday.com/attractions-long-branch
benign,facebook.com/pages/Les-Respectables/10968179905
benign,classmates.com/directory/school/St.%20Patrick%2
defacement,http://www.knittedknots.com/index.php?option=co
benign,ca.linkedin.com/directory/people/ca/klassen-7.h
benign,spifilmfest.com/
benign,usacleaningcompany.com/classifieds
benign,http://nesn.com/2012/05/mike-milbury-considers-
phishing,lentemaniapty.com
benign,http://searchengineland.com/3-adwords-reports-e
defacement,http://www.limburgeraltstadt.de/index.php?optio
defacement,http://ihostingthailand.com/index.php/design-we
benign,kidzworld.com/article/25965-tyler-blackburn-bio
malware,didarmarket.com
benign,absoluteastronomy.com/topics/Jason_Wiles
defacement,http://www.tonyveiculos.com.br/lojas
phishing,http://www.salisburysound.org/photos/zenphoto/a
benign,http://olx.ro/i2/auto-masini-moto-ambarcatiuni/
defacement,http://anvari.co/index.php?option=com_content&v
benign,filepie.us/?title=List_of_regions_of_the_United
benign,sherdog.com/fighter/Brodie-Farber-6123
defacement,http://www.eidondigitalgallery.it/index.php?opt
benign,educationprograms.com/
benign,antonline.com/p_22185-GA_336308.htm
benign,dansmith.com/?p=126
phishing,http://appleid.apple.co.uk.cgi-bin.webobjects.m
benign,hordeforlife.com/
benign,infibeam.com/Books/basketball-players-who-commi
benign,uncbears.com/sports/wrest/index
benign,babynamespedia.com/meaning/Jacques
benign,geology.com/royalty/
benign,wn.com/Kansas_City_Metropolitan_Area
benign,ebay.com/sch/sis.html?_nkw=Avon+Precious+Doe+Sw
benign,sherdogblog.craveonline.com/blog
benign,sing365.com/music/lyric.nsf/Never-Look-Away-lyr
defacement,http://www.englandfencing.co.uk/index.php?optio
benign,http://xhamster.com/movies/2345943/girl_sucking
benign,neversinkmuseum.org/field_canal.html
benign,wreckedmagazine.com/blog/2011/01/05/2011-xtreme
benign,sawbuck.com/property/Los_Angeles_Metro/Los_Ange
benign,query.nytimes.com/gst/abstract.html?res=9402E2D
benign,cutlerbay-fl.gov/employment.php
benign,whosdatedwho.com/tpx_2870408/sebastien-lefebvre
benign,outlawvern.com/
benign,lauzonfamily.com/memorial_statue.php
benign,en.wikipedia.org/wiki/Ex_Deo
benign,querycat.com/question/9220b38ecf6dcd97db4723060
phishing,malibushare.com
defacement,http://www.lagunasdelcatedral.com/lagunas/index
benign,answers.com/topic/catholic-encyclopedia-1913
benign,ey.com/US/en/Industries/Real-Estate
benign,encyclopedia.com/topic/Imperial_Oil_Limited.asp
benign,trackedinamerica.org/timeline/pearl_harbor/kore
malware,http://jmdongnan.com/daxibeimuban/template/jian
benign,en.wikipedia.org/wiki/Long_Branch_High_School
defacement,http://www.papamusilisafaris.eu/nationalparks-k
benign,faniq.com/poll/NFL-Playoff-Predictions-Division
defacement,http://www.artzone-chronicles.fr/x.txt
benign,celebwallpaper.org/cat99.htm
defacement,http://www.bg-ricevimenti.it/index.php/location
defacement,http://www.okkenannen.nl/index.php?option=com_w
benign,http://katproxy.com/70-english-grammar-and-writ
benign,espn.go.com/nba/player/stats/_/id/640/gary-payt
benign,tarnoffartcenter.org/TarnoffArtCenter/Instructo
benign,superpages.com/bp/US/Laser-Spine-Institute-Gent
defacement,http://www.beriva.lt/index.html?di=akcijos&Z=1&
benign,classmates.com/directory/school/Oakland%20High%
defacement,http://djsipke.nl/foto-album/5-druiprock-2010/d
benign,mid-day.com/entertainment/2010/dec/231210-infor
benign,msdn.microsoft.com/en-US/library/system.windows
benign,ratebeer.com/brewers/boulevard-brewing-company/
defacement,http://www.fdp-muenchen-west.de/index.php?limit
benign,faccmiami.com/
benign,tv.com/people/vanessa-williams/
benign,epodunk.com/cgi-bin/genInfo.php?locIndex=22151
defacement,http://www.myenrg.com/northeast/15-new-jersey
benign,homepages.rootsweb.ancestry.com/~lheureux/lh1/d
defacement,http://www.ic-delta.ru/services/freight/callasp
defacement,http://www.paulbattams.com.au/index.php?view=de
benign,virtualmuseum.ca/Exhibitions/Medicentre/en/scri
benign,lasvegasvegas.com/index.php?q=content/2011-avn-
benign,http://akhbarelyom.com/news/newssection/33/1/%D
benign,topics.nj.com/tag/long-branch/index.html
phishing,domusline.org
benign,zetatalk.com/info/tinfo07c.htm
benign,shutterstock.com/pic-38320102/stock-vector-a-se
benign,primesystemsinc.com/
benign,http://otomoto.pl/oferta/renault-laguna-fl-2005
defacement,http://www.ligermedia.co.th/product.html?page=s
defacement,http://homesofbr.com/index.php?option=com_prope
benign,w5.montreal.com/mtlweblog/?p=9916
benign,inventors.about.com/od/pstartinventions/a/postm
defacement,http://www.harley-davidson-dijon.com/actualites
benign,televisionpoint.com/news2008/newsfullstory.php?
benign,ysdinfo.yale.edu/student-gateway
benign,myspace.com/bandsns
benign,worldconnect.rootsweb.ancestry.com/cgi-bin/igm.
defacement,http://www.zoo-bendick.de/index.php?option=com_
defacement,http://www.capella.nl/nl/bestellen/winkel.html?
defacement,http://mueblescomuneros.com/operativo/6-operati
benign,cce.umontreal.ca/tcfa.htm
benign,en.wikipedia.org/wiki/Pierre_Trudeau
malware,http://chinesevie.com/index.php?option=com_cont
benign,maps.thefullwiki.org/1965
benign,http://olx.ua/uk/list/q-%D1%81%D0%BF%D0%BE%D1%8
benign,http://slickdeals.net/article/ongoing-slickdeal
benign,dausettrails.com/
benign,rrframes.com/
benign,ultimatedallas.com/dallasinterviews/steveinterv
defacement,http://kidscentrale.nl/index.php?option=com_jev
defacement,http://www.yyjanet.com/culture/48.aspx
benign,hotelsbycity.net/guides/int/jamaica/kingston/
benign,flickr.com/photos/alex_toth/
defacement,http://www.saludyestetica.cl/g/index.php?option
benign,datpiff.com/Guru-Something-Epic-Gangstarr-Class
defacement,http://www.tomaspaulik.cz/glosy/politika/31-kar
benign,fanbase.com/Lorne-Gump-Worsley
phishing,jgphillips333.000webhostapp.com
benign,thegrandprixclub.com/Formula_1/Canada_hotel_Mar
benign,123people.com/s/eric+drexler
benign,brownsvilleherald.com/articles/south-113612-ent
benign,publicrecords.com/people-search-records/cliff-c
benign,youtube.com/watch?v=1YwKitgBrPc
benign,mylife.com/zip-codes/b3-229520/
benign,epodunk.com/cgi-bin/genInfo.php?locIndex=21198
defacement,http://www.ndautopartes.com.ar/index.php?option
benign,myspace.com/shirakhon
benign,123people.com/s/ryan+larkin
defacement,http://buysellrentindubai.com/index.php?option=
benign,en.wikipedia.org/wiki/1980_Montreal_Expos_seaso
benign,dir.yahoo.com/Regional/U_S__States/California/C
benign,absoluteastronomy.com/topics/2009_New_England_P
benign,movies.yahoo.com/movie/contributor/1800016706
benign,breadoflifeusa.org/
benign,en.wikipedia.org/wiki/Alex_White_(baseball)
benign,angelinacountygenealogy.com/
defacement,http://www.lagunasdelcatedral.com/lagunas/index
benign,meetup.com/Young-at-heart-Singles/
benign,cinescene.com/knipp/serious.htm
phishing,aboutsignis.com
benign,whosdatedwho.com/tpx_614063/angels-with-dirty-f
benign,facebook.com/pages/Wolfgang-Reitherman/11229162
defacement,http://www.wsnc.org.au/component/jcalpro/view/9
benign,weichert.com/MN/Lesueur/Le_Sueur/
defacement,http://aksniwka.com/redakcja/podstrona-systemow
benign,newmansown.com/recipe_detail.aspx?recipeid=942
benign,berningsbargains.ecrater.com/p/2564014/donruss-
benign,mylife.com/c-961358624
benign,http://fanpage.gr/stories/%ce%ad%ce%bd%ce%b1%cf
phishing,insidewestnile.com
benign,guitaretab.com/m/mitchell-joni/12662.html
phishing,coachoutletonlinestoresusa.com
benign,nme.com/news/arcade-fire/57602
defacement,http://caruscomm.de/x.txt
benign,factbites.com/topics/Cyrille-Regis
benign,en.wikipedia.org/wiki/1999_Montreal_Expos_seaso
defacement,http://www.kulgupuit.ee/index.php?option=com_ph
benign,plus.google.com/u/0/103995916211974652391/posts
benign,dorothyl.com/
benign,slashfilm.com/photos-roman-polanskis-carnage-op
benign,taketherainbow.com/
phishing,gstrefund.arcrevenue-interac.com
benign,absoluteastronomy.com/topics/Fiddlers_Ferry_Pow
benign,nhl.com/ice/page.htm?id=24960
benign,btscene.eu/details/2740433/The+Doobie+Brothers+
benign,boinkbouncies.com/
benign,4th-wave.com/
benign,dppshape.blogspot.com/
benign,burbankpages.com/
benign,4shared.com/audio/WAuHYTXz/Cecil_Parker_-_Get_O
benign,mpodorp.livejournal.com/21576.html
benign,pipl.com/directory/name/Godbout/Joseph
benign,kcpt.myshopify.com/
benign,http://extratorrent.cc/torrent/4189684/Amateur+
benign,nosorigines.qc.ca/genealogielistfirstname.aspx?
benign,onlineradio2.com/listen/KQED-FM_885
benign,thepiratebay.org/torrent/5417986/Beast_-_Beast_
benign,dorsey.doitbest.com/
benign,fixed-mobile-convergence.tmcnet.com/news/2011/1
benign,myspace.com/goapele
benign,rootsweb.ancestry.com/~nyoswego/towns/hannibal/
benign,tradevv.com/vp-kinglong-auto-parts/
benign,latenightwithjimmyfallon.com/blogs/2010/03/take
defacement,http://betweenyouandmeseva.com/services-we-offe
benign,facebook.com/pages/CJE-Bourassa-Sauv%C3%A9-Mont
benign,jimmyandmaryreedfoundation.com/
phishing,pasmoretravelandtours.co.za
defacement,http://www.bishopstrings.com/makers/marcello-vi
benign,biography.yourdictionary.com/juan-ruiz
defacement,http://www.sweetwaterplantation.com/index.php?o
benign,http://atwiki.jp/wiki/%C3%83%C2%A5%C3%82%CB%86%
benign,facebook.com/jim.archambault
defacement,http://hayalmutfak.com/projelerimiz/projelermz/
benign,orderofmalta-malta.org/panoramas/fortstangelo/m
benign,mises.org/daily/4784
benign,facebook.com/people/Pat-Geary/100001238658007
benign,ducks.nhl.com/club/player.htm?id=8467977
benign,sidneyrigdon.com/RigdonO3.htm
defacement,http://www.liceorutigliano.com/index.php?view=a
benign,lyricstime.com/slaves-on-dope-fallout-lyrics.ht
defacement,http://www.ebeco.de/index.php?option=com_mailto
phishing,saloorthotics.com
benign,facebook.com/pages/Johnny-Kitagawa/109562449062
benign,amazon.com/Kabhi-Khushi-Kabhie-Gham-Shah/dp/B00
benign,eileendeneeve.com/bio.html
defacement,http://www.burtgel.e-darkhan.com/index.php?opti
defacement,http://www.tsilomitros.gr/index.php?option=com_
benign,neogaf.com/forum/showpost.php?p=29798251
defacement,http://contek.com.br/empresa.html
benign,linkedin.com/directory/people/sandos.html
phishing,http://atualizacao.info/asx_fad/bb/index2.php
benign,tc.gc.ca/eng/programs/environment-utsp-montreal
benign,pktube.onepakistan.com/vrak.tv/
defacement,http://www.shekinahphotography.co.za/index.php?
benign,tonylankforddirector.ning.com/
phishing,firstcitizensuus.net
benign,pittsburgh.rivals.com/content.asp?CID=1293197
benign,twitter.com/kmel
benign,dictionary.sensagent.com/list+of+canadian+poets
benign,aol.sportingnews.com/nhl/story/2011-07-19/new-j
benign,sec.edgar-online.com/appalachian-power-co/10-k4
benign,http://genius.com/4833633/Ol-dirty-bastard-neve
benign,chatham-va.gov/gi-sgt.html
benign,missouri-paranormal-society.com/Events.html
phishing,weiisfarg.000webhostapp.com
benign,imdb.com/name/nm2976533/
benign,thirdstringgoalie.blogspot.com/2010/10/1995-96-
benign,allstarpics.net/pic-gallery/june-marlowe-pics.h
benign,ie.ratemyteachers.com/de-la-salle-college/3438-
benign,abs-cbnnews.com/lifestyle/02/01/10/10-best-fili
phishing,woike.download
phishing,munfaridlibas.com
benign,manta.com/c/mtmnkhk/salisbury-bank-trust-co
benign,facebook.com/people/Louis-Bloomfield/1556437003
phishing,tc-avrora38.ru
benign,rotonda-family.blogspot.com/2007/04/deep-puddle
benign,montreal.about.com/od/sportsrecreation/ss/olymp
benign,metacafe.com/watch/6934299/allen_nomad_hunting_
benign,http://thenextweb.com/shareables/2015/05/08/50-
benign,http://couchtuner.eu.com/2014/01/two-and-a-half
benign,yellowpages.ca/bus/Quebec/Montreal-Nord/Commiss
benign,thenormalheartbroadway.com/cast.php
benign,academywrestling.com/wrestlers_videos.asp?wid=1
benign,montreal.about.com/od/shopping/tp/montreal_cost
benign,el-doradoacademy.com/foreign-language-interpret
benign,stuffaboutnames.com/lorne/index.htm
benign,companiesintheuk.co.uk/ltd/barracuda-pubs-and-b
defacement,http://oficinadeculinaria.com.br/index.php?opti
benign,in.gov/mylocal/stjoseph_county.html
benign,livingartscentre.ca/index.php/past-exhibition-s
defacement,http://www.neesonmurcutt.com/houses/pindimarhou
benign,fulhamish.blogspot.com/2007/06/famous-fulham-fa
defacement,http://www.cuxhaven.cc/index.php?option=com_kun
benign,gosong.net/goin_steady_instrumental.html
benign,en.wikipedia.org/wiki/Animal_rights
benign,dot.ny.gov/roadwork?rwregion=01?nd=nysdot
benign,en.wikipedia.org/wiki/Allen_County_Courthouse_(
phishing,details.information.center.security.interac.aku
